,Rank,Name,City,State,Public/Private,Undergraduate Population,Student Population,Net Price,Average Grant Aid,Total Annual Cost,Alumni Salary,Acceptance Rate,SAT Lower,SAT Upper,ACT Lower,ACT Upper,Website,lat,lon
618,619.0,University of Texas at San Antonio,San Antonio,TX,Public,27880.0,30768.0,12745.0,8177.0,34484.0,87500.0,79.0,1030.0,1210.0,20.0,25.0,www.utsa.edu,29.4246002,-98.4951405
619,620.0,Millikin University,Decatur,IL,Private,2040.0,2132.0,20435.0,23312.0,47664.0,83400.0,65.0,1080.0,1260.0,19.0,26.0,www.millikin.edu/Pages/default.aspx,39.8454163,-88.9524151
620,621.0,Northern Illinois University,DeKalb,IL,Public,15429.0,18045.0,19786.0,9482.0,38314.0,95500.0,53.0,,,19.0,24.0,www.niu.edu/index.shtml,41.8903447,-88.7713953
621,622.0,Cleveland State University,Cleveland,OH,Public,14594.0,16371.0,16582.0,7096.0,30825.0,88600.0,90.0,990.0,1210.0,19.0,25.0,www.csuohio.edu,41.5051613,-81.6934446
622,623.0,Humboldt State University,Arcata,CA,Public,8525.0,8602.0,14490.0,9038.0,36601.0,89000.0,82.0,960.0,1160.0,18.0,24.0,www.humboldt.edu,40.866517,-124.08284
623,624.0,Monmouth College,Monmouth,IL,Private,1033.0,1205.0,17190.0,27809.0,47970.0,88100.0,67.0,900.0,1090.0,20.0,25.0,www.monmouthcollege.edu,40.9127103,-90.6472477
624,625.0,St. Francis College,Brooklyn,NY,Private,2362.0,2745.0,9560.0,15533.0,44488.0,93200.0,63.0,950.0,1120.0,20.0,24.0,www.sfc.edu,40.6501024,-73.9495829
625,626.0,Elmira College,Elmira,NY,Private,1012.0,1135.0,26255.0,26883.0,55050.0,82200.0,85.0,,,,,www.elmira.edu,42.0897965,-76.8077338
626,627.0,University of Southern Mississippi,Hattiesburg,MS,Public,13606.0,14478.0,13178.0,9292.0,24883.0,83900.0,98.0,,,19.0,26.0,home.usm.edu,31.3271189,-89.2903392
627,628.0,Lyon College,Batesville,AR,Private,672.0,705.0,18605.0,18534.0,39120.0,,64.0,1030.0,1234.0,22.0,28.0,www.lyon.edu,35.769799,-91.6409722
628,629.0,Southern Illinois University Carbondale,Carbondale,IL,Public,13518.0,14554.0,17175.0,10924.0,42770.0,90900.0,76.0,920.0,1330.0,20.0,26.0,siu.edu,37.7274692,-89.216655
629,630.0,Kent State University Kent Campus,Kent,OH,Public,27376.0,28972.0,18432.0,7306.0,34046.0,83100.0,88.0,1040.0,1220.0,21.0,25.0,www.kent.edu,41.1536674,-81.357886
630,631.0,Middle Tennessee State University,Murfreesboro,TN,Public,21913.0,23050.0,12416.0,8607.0,40458.0,81100.0,59.0,990.0,1210.0,20.0,25.0,www.mtsu.edu,35.845999,-86.3920452
631,632.0,Warren Wilson College,Asheville,NC,Private,661.0,695.0,25117.0,19414.0,49744.0,74600.0,79.0,1140.0,1285.0,25.0,29.0,www.warren-wilson.edu/external_index.php,35.6009498,-82.5540161
632,633.0,Northern Kentucky University,Highland Heights,KY,Public,14141.0,14456.0,9131.0,8295.0,32136.0,87400.0,90.0,993.0,1210.0,20.0,26.0,www.nku.edu,39.0330902,-84.4521512
633,634.0,Western Illinois University,Macomb,IL,Public,9441.0,9656.0,15844.0,9239.0,25835.0,85900.0,60.0,,,18.0,23.0,www.wiu.edu,40.4588934,-90.6713939
634,635.0,"University of Alaska, Anchorage",Anchorage,AK,Public,15733.0,23824.0,13378.0,6207.0,39902.0,101000.0,83.0,,,,,www.uaa.alaska.edu,61.2163129,-149.894852
635,636.0,Fort Lewis College,Durango,CO,Public,3332.0,3925.0,17705.0,10850.0,36843.0,82600.0,83.0,1020.0,1210.0,20.0,25.0,www.fortlewis.edu,37.2713951,-107.8815978
636,637.0,Marlboro College,Marlboro,VT,Private,185.0,390.0,17636.0,33054.0,55625.0,,97.0,,,,,www.marlboro.edu,42.859526,-72.7259271
637,638.0,Wright State University,Dayton,OH,Public,14332.0,15957.0,16249.0,6546.0,32506.0,87800.0,97.0,980.0,1270.0,19.0,25.0,https://www.wright.edu,39.7589478,-84.1916069
638,639.0,Hiram College,Hiram,OH,Private,1200.0,1221.0,21474.0,23318.0,47757.0,84100.0,64.0,940.0,1200.0,18.0,24.0,www.hiram.edu,41.312555,-81.14371
639,640.0,University of Memphis,Memphis,TN,Public,19875.0,21521.0,13921.0,8960.0,36372.0,85800.0,85.0,1010.0,1230.0,19.0,25.0,www.mephis.edu,35.1490215,-90.0516285
640,641.0,Eastern Kentucky University,Richmond,KY,Public,16155.0,16612.0,11892.0,8234.0,31978.0,80700.0,87.0,960.0,1130.0,20.0,25.0,www.eku.edu,37.7478572,-84.2946539
641,642.0,Fisk University,Nashville,TN,Private,701.0,738.0,28362.0,9396.0,37070.0,83600.0,45.0,940.0,1260.0,16.0,22.0,www.fisk.edu/Home.aspx,36.1622296,-86.7743531
642,643.0,Guilford College,Greensboro,NC,Private,1680.0,2050.0,23560.0,22964.0,50813.0,75600.0,91.0,,,,,www.guilford.edu,36.0726355,-79.7919754
643,644.0,Carson-Newman University,Jefferson City,TN,Private,1934.0,2514.0,18003.0,20126.0,40640.0,76500.0,67.0,940.0,1150.0,20.0,26.0,www.cn.edu,36.122311,-83.4923961
644,645.0,Morehouse College,Atlanta,GA,Private,2202.0,2219.0,34928.0,17318.0,48723.0,98700.0,74.0,950.0,1160.0,18.0,23.0,https://www.morehouse.edu,33.7489924,-84.3902644
645,646.0,New Mexico State University,Las Cruces,NM,Public,13379.0,14432.0,8625.0,9582.0,34720.0,96700.0,64.0,910.0,1160.0,18.0,23.0,www.nmsu.edu,32.3140354,-106.7798078
646,647.0,Indiana State University,Terre Haute,IN,Public,13626.0,13763.0,13012.0,9297.0,32938.0,85600.0,85.0,900.0,1110.0,17.0,23.0,www.indstate.edu,39.4667025,-87.4139119
647,648.0,Emory &amp; Henry College,Emory,VA,Private,1094.0,1226.0,19340.0,27155.0,48100.0,70700.0,72.0,988.0,1170.0,19.0,25.0,www.ehc.edu,36.7728907,-81.8362343
648,649.0,Wells College,Aurora,NY,Private,488.0,516.0,22828.0,30207.0,55180.0,,80.0,,,,,www.wells.edu,42.7338407,-78.6377068
649,650.0,Catawba College,Salisbury,NC,Private,1336.0,1463.0,19807.0,23662.0,44921.0,78100.0,42.0,930.0,1100.0,18.0,23.0,www.catawba.edu,35.6709727,-80.4742261
